Stock,Title,content,Source,Published At,URL,Cleaned_Title
Tesla,Violent attacks on Tesla dealerships spike as Musk takes prominent role in Trump White House,"SEATTLE -- Cybertrucks set ablaze. Bullets and Molotov cocktails aimed at Tesla showrooms. 
Attacks on property carrying the logo of Elon Musk's electric-car company are cropping up across the U.S. … [+7329 chars]",ABC News,2025-03-19T04:14:19Z,https://abcnews.go.com/Business/wireStory/violent-attacks-tesla-dealerships-spike-musk-takes-prominent-119935893,violent attacks on tesla dealerships spike as musk takes prominent role in trump white house
Tesla,Violent attacks on Tesla dealerships spike as Musk takes prominent role in Trump White House,"SEATTLE -- Cybertrucks set ablaze. Bullets and Molotov cocktails aimed at Tesla showrooms. 
Attacks on property carrying the logo of Elon Musk's electric-car company are cropping up across the U.S. … [+7329 chars]",ABC News,2025-03-19T04:14:18Z,https://abcnews.go.com/Politics/wireStory/violent-attacks-tesla-dealerships-spike-musk-takes-prominent-119935892,violent attacks on tesla dealerships spike as musk takes prominent role in trump white house
Tesla,China's EV champ BYD reveals super-fast charging that leaves Tesla eating dust,"China's EV champ BYD reveals super-fast charging that leaves Tesla eating dustApparently boosts battery to 20 km range in 10 seconds, although as ever ... YMMVChinese electric automaker BYD has annou… [+145 chars]",Biztoc.com,2025-03-19T04:14:14Z,https://biztoc.com/x/8c056985a0a460c8,chinas ev champ byd reveals superfast charging that leaves tesla eating dust
Tesla,Federal judge says Elon Musk exceeded his authority and that dismantling USAID was ‘likely’ unconstitutional - CNN,The Fine Print: The following comments are owned by whoever posted them. We are not responsible for them in any way.,Slashdot.org,2025-03-19T04:13:07Z,https://slashdot.org/firehose.pl?op=view&amp;id=176767719,federal judge says elon musk exceeded his authority and that dismantling usaid was likely unconstitutional  cnn
Tesla,The Democrats’ war on Tesla and Tesla owners,"One of the beauties of living in a free, capitalist country is that consumers can vote with their dollars. If you don’t like what a corporation is doing—for example, as Budweiser did by promoting so-… [+6751 chars]",Americanthinker.com,2025-03-19T04:00:00Z,https://www.americanthinker.com/blog/2025/03/the_democrats_war_on_tesla_and_tesla_owners.html,the democrats war on tesla and tesla owners
Tesla,China's EV champ BYD reveals super-fast charging that leaves Tesla eating dust,"Chinese electric automaker BYD has announced 1,000-volt supercharging technology it claims can fill a compatible vehicles battery in the same amount of time needed to pump fuel into a conventional ca… [+2373 chars]",Theregister.com,2025-03-19T03:59:07Z,https://www.theregister.com/2025/03/19/byd_megawatt_ev_charging/,chinas ev champ byd reveals superfast charging that leaves tesla eating dust
Tesla,Top Tesla officials sell shares in recent weeks: 'Not a positive sign',"As Tesla stock has fallen in recent weeks, members of the board and an executive at Elon Musk's company have been selling off millions of dollars in stock, according to filings with the U.S. Securiti… [+3248 chars]",KFSN-TV,2025-03-19T03:39:38Z,https://abc30.com/post/top-tesla-officials-sell-shares-recent-weeks-not-positive-sign/16046098/,top tesla officials sell shares in recent weeks not a positive sign
Tesla,"Despite auto industry slowdown, our deal pipeline remains strong over last two quarters: KPIT President","The automotive industry is facing a slowdown globally. With China dominating the market and reshaping the competitive landscape, traditional automakers are forced to adapt. Once leading the pack, glo… [+7096 chars]",BusinessLine,2025-03-19T03:37:08Z,https://www.thehindubusinessline.com/info-tech/despite-auto-industry-slowdown-our-deal-pipeline-remains-strong-over-last-two-quarters-kpit-president/article69345088.ece,despite auto industry slowdown our deal pipeline remains strong over last two quarters kpit president
Tesla,"Sight to the blind? Elon Musk looks to expand Neuralink applications to 'telepathy,' 'telekinesis'","Skip to comments.
Sight to the blind? Elon Musk looks to expand Neuralink applications to 'telepathy,' 'telekinesis'Christian Post ^
 | 03/18/2025
Posted on 03/18/2025 8:31:37 PM PDT by SeekAndFin… [+3397 chars]",Freerepublic.com,2025-03-19T03:31:37Z,https://freerepublic.com/focus/f-chat/4305224/posts,sight to the blind elon musk looks to expand neuralink applications to telepathy telekinesis
Tesla,"US Attorney General calls violent attacks on Tesla property ""nothing short of domestic terrorism""","US Attorney General Pam Bondi has called the recent violent attacks on Tesla property ""nothing short of domestic terrorism"" and vowed to investigations that impose severe consequences on those involv… [+4095 chars]",The Times of India,2025-03-19T03:21:53Z,https://economictimes.indiatimes.com/news/international/global-trends/us-attorney-general-calls-violent-attacks-on-tesla-property-nothing-short-of-domestic-terrorism/articleshow/119188623.cms,us attorney general calls violent attacks on tesla property nothing short of domestic terrorism
Tesla,Ultra-Modern EV Rooftop Tents - Space Campers The Cap is for the Tesla Cybertruck (TrendHunter.com),Space Campers The Cap rooftop tent has been unveiled by the outfit as an aftermarket solution for the Tesla Cybertruck to upgrade it from an electric vehicle into a camping powerhouse. The rooftop te… [+608 chars],Trendhunter.com,2025-03-19T03:21:07Z,https://www.trendhunter.com/trends/space-campers-the-cap,ultramodern ev rooftop tents  space campers the cap is for the tesla cybertruck trendhuntercom
Tesla,Elon Musk shocked over nationwide Tesla vandalism as DOGE uncovers government waste: ‘Some kind of mental illness’,"DOGE chief Elon Musk expressed shock Tuesday at the hatred and violence from the left over his government cost-cutting measures that have sparked arson attacks and vandalism against Tesla vehicles. … [+3216 chars]",New York Post,2025-03-19T03:20:43Z,https://nypost.com/2025/03/18/us-news/elon-musk-shocked-over-nationwide-tesla-vandalism-as-doge-uncovers-government-waste-some-kind-of-mental-illness/,elon musk shocked over nationwide tesla vandalism as doge uncovers government waste some kind of mental illness
Tesla,Scott Jennings Blows a Gasket at ‘Condescending’ Neera Tanden: ‘Let Me Educate You!’,Scott Jennings lost it on former Biden administration official Neera Tanden on Tuesday’s edition of CNN NewsNight.The panel discussed the scattered incidents of vandalism against Tesla dealerships an… [+3621 chars],Mediaite,2025-03-19T03:17:07Z,https://www.mediaite.com/tv/scott-jennings-blows-a-gasket-at-condescending-neera-tanden-let-me-educate-you/,scott jennings blows a gasket at condescending neera tanden let me educate you
Tesla,Multiple Tesla vehicles were set on fire in Las Vegas and Kansas City,A month of anti-Tesla dissent escalated this week with two reports of Teslas catching fire in Las Vegas and Kansas City.The first incident happened early Tuesday morning at a Tesla collision center i… [+148 chars],Biztoc.com,2025-03-19T03:07:59Z,https://biztoc.com/x/d85d55c1d251b45f,multiple tesla vehicles were set on fire in las vegas and kansas city
Tesla,Anti-Tesla protests funded by big-time California Dem donor – whose ex-husband is close pal of Elon Musk,"Skip to comments.
Anti-Tesla protests funded by big-time California Dem donor whose ex-husband is close pal of Elon Muskny pot ^
 | 03/18/2025
 | Isabel Vincent
Posted on 03/18/2025 8:02:00 PM PD… [+1242 chars]",Freerepublic.com,2025-03-19T03:02:00Z,https://freerepublic.com/focus/f-chat/4305220/posts,antitesla protests funded by bigtime california dem donor  whose exhusband is close pal of elon musk
Tesla,"March 18, 2025: Justice Highlights","March 18, 2025: 11:00 p.m.:
March 18, 2025: Justice Highlights
<ul><li>The U.S. Department of Justice is negotiating with Southwest Airlines to resolve a lawsuit alleging the airline operated chron… [+873 chars]",Wnd.com,2025-03-19T03:00:57Z,https://www.wnd.com/2025/03/march-18-2025-justice-highlights/,march 18 2025 justice highlights
Tesla,"March 18, 2025: DOGE Highlights","<li>The Pentagon announced plans to cut approximately 50,000 to 60,000 civilian jobs, aligning with DOGE’s initiative to reduce the Department of Defense’s workforce by 5%-8%. While fewer than 21,000… [+1731 chars]",Wnd.com,2025-03-19T03:00:39Z,https://www.wnd.com/2025/03/march-18-2025-doge-highlights/,march 18 2025 doge highlights
Tesla,2025 Vancouver International Auto Show removes Tesla from event for safety due to public sentiment,"Tesla has been removed from taking part in the Vancouver International Auto Show for the safety of the event’s attendees, workers and participants, The Canadian Press has reported. 
The carmaker’s r… [+1076 chars]",Paul Tan's Automotive News,2025-03-19T02:56:08Z,https://paultan.org/2025/03/19/2025-vancouver-international-auto-show-removes-tesla-from-event-for-safety-due-to-public-sentiment/,2025 vancouver international auto show removes tesla from event for safety due to public sentiment
Tesla,Tesla gets first in a series of permits it needs to run robotaxis in California,"Tesla on Tuesday received the first in a series of approvals from California required for the electric car maker to eventually launch a promised robotaxi service in the state, according to a state re… [+1635 chars]",CNBC,2025-03-19T02:48:18Z,https://www.cnbc.com/2025/03/19/tesla-gets-first-in-a-series-of-permits-it-needs-to-run-robotaxis-in-california.html,tesla gets first in a series of permits it needs to run robotaxis in california
Tesla,India’s coddled billionaires feel the pain of US tariffs,"Theres still two weeks to go before US President Donald Trumps April 2 deadline for imposing reciprocal taxes on imports. But New Delhi already seems to have gone into damage-control mode, anticipati… [+5491 chars]",The Times of India,2025-03-19T02:46:21Z,https://economictimes.indiatimes.com/news/economy/foreign-trade/indias-coddled-billionaires-feel-the-pain-of-us-tariffs/articleshow/119187083.cms,indias coddled billionaires feel the pain of us tariffs
Tesla,Elon Musk Calls It 'Extreme Domestic Terrorism' After Website Publishes Data On US Tesla Owners,Tesla Inc. (NASDAQ:TSLA) CEO Elon Musk condemned what he called extreme domestic terrorism on Tuesday after reports emerged of a website publishing personal information of Tesla owners across the Uni… [+143 chars],Biztoc.com,2025-03-19T02:46:07Z,https://biztoc.com/x/850e580a44edb5bc,elon musk calls it extreme domestic terrorism after website publishes data on us tesla owners
Tesla,"Nvidia, Meta, Sarepta, D-Wave, And Tesla: Why These 5 Stocks Are On Investors' Radars Today","U.S. stock markets traded lower on Tuesday as investors awaited the Federal Reserves interest rate decision. The Dow Jones Industrial Average slipped 0.6% to 41,581.31, while the S&amp;P 500 lost nea… [+146 chars]",Biztoc.com,2025-03-19T02:45:57Z,https://biztoc.com/x/ab423ba047d5e392,nvidia meta sarepta dwave and tesla why these 5 stocks are on investors radars today
Tesla,"Dow Jones Futures: Stocks Fall Amid New Nvidia AI Chips, Tesla Skids; Fed Rate Outlook On Tap",Access to this page has been denied because we believe you are using automation tools to browse the website.This may happen as a result of the following:- Javascript is disabled or blocked by an exte… [+147 chars],Biztoc.com,2025-03-19T02:45:40Z,https://biztoc.com/x/cd54566ae3b8f4b0,dow jones futures stocks fall amid new nvidia ai chips tesla skids fed rate outlook on tap
